"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cfap221",259.037485509977,2.2615771946117,0.203487149381279,11.1141032811567,1.07121394112629e-28,3.19408791810434e-27
"Map3k19",1469.14626884357,1.7120275138119,0.108385487042855,15.7957265361088,3.32935127573448e-56,3.73384260983118e-54
"Zranb3",1049.57231439504,-1.89296983332858,0.126778512006829,-14.9313144898452,2.06161620197336e-50,1.70230594962943e-48
"Slc26a9",735.900780550671,2.7682423652235,0.399729225312019,6.9252938987953,4.35071321790118e-12,4.31852828524563e-11
"Chil1",359.033351251996,-1.66378922212174,0.189896735350317,-8.76154726437194,1.92588385109673e-18,3.18395847241823e-17
"Adora1",554.582960078795,1.64252930988353,0.164759470782336,9.9692558011034,2.07779830413792e-23,4.67442408900969e-22
"Lgr6",1312.83927706614,-1.94581999261147,0.128609328357874,-15.1296956251645,1.0317147927241e-51,9.12035876768108e-50
"Apobec4",33.3093767483846,1.69293404578926,0.557792341277947,3.0350614745097,0.0024048666362017,0.00691062716350065
"Nmnat2",85.9647294406128,2.02420155330014,0.451139221082668,4.48686671143856,7.22782603181473e-06,3.42217295545406e-05
"Glul",20123.9627636158,-1.61336182379652,0.0764828336028203,-21.0944305773868,8.94762631366745e-99,5.37859712967178e-96
"Ankrd45",187.653970367522,1.862515458613,0.304700135262182,6.11261776109938,9.80099328745004e-10,7.65935138449294e-09
"Fmo6",328.99755757705,-2.86642327139389,0.220748391178361,-12.9850245163412,1.48790524368396e-38,7.12109554206452e-37
"Fmo3",9858.89946948518,-1.84138547753667,0.0739711370128592,-24.893296924942,8.79377985334154e-137,1.65191154545021e-133
"Gm26685",31.2934126990018,1.57918969944593,0.531960285638351,2.96862330155137,0.00299137061296205,0.008416835343867
"Ccdc190",47.9666143263219,2.62821135127544,0.466123559076776,5.63844349871734,1.7159410335615e-08,1.18289733267716e-07
"Gm10522",172.334304558779,2.00395507964006,0.267881990722387,7.48073834391059,7.39061975759781e-14,8.67027585614206e-13
"Cfap126",2958.27424177288,1.78569838586837,0.101404806896062,17.6096029421828,2.07898253110312e-69,3.81011578992899e-67
"Pcp4l1",70.1657712200691,2.32879987672228,0.392897863943028,5.92723985147438,3.08068847389746e-09,2.29907045642367e-08
"Apoa2",19.5232525365746,-2.19611167688324,0.748020569082736,-2.93589744407194,0.00332584257520316,0.00923176250834005
"Klhdc9",111.341186580227,1.82563265947166,0.721441777809522,2.53053360038941,0.011388917608408,0.0271886662143217
"Rpl35a-ps2",21.2649584344178,-1.61881807627411,0.620043218420559,-2.61081490480251,0.00903267677463692,0.0223261622646782
"Ccdc121rt1",248.268546866337,2.14895783295275,0.208561339531686,10.3037208994636,6.77874298725206e-25,1.65106887540395e-23
"Spata17",338.074988082457,2.42758456277475,0.212051422141493,11.4480937607432,2.40373317088649e-30,7.90444247091513e-29
"Meig1",992.886860088773,1.66485306847497,0.118836001163926,14.0096692262341,1.36037091912525e-44,8.66256532737893e-43
"Bend7",162.911689801455,2.09569910922137,0.260341213138446,8.04981694583602,8.29179603799592e-16,1.13384086313924e-14
"Dhtkd1",82.0081819993123,1.75579042592254,0.322142799383127,5.4503481973979,5.02712971061528e-08,3.27471631084207e-07
"Celf2",1821.99226619189,1.6556349403758,0.0779477668075631,21.2403126886653,4.05183988223262e-100,2.53712707292466e-97
"Pfkfb3",1134.04022958891,3.11259394164426,0.123835810758676,25.1348452646699,2.06986115481741e-139,5.18431223909933e-136
"Armc3",895.565977169834,1.86492718172487,0.144653084697171,12.8924121157116,4.96657145865879e-38,2.32515999628425e-36
"4921504E06Rik",50.0338832634995,2.59798627292093,0.459264310612668,5.65684337512566,1.54182343405533e-08,1.06875104091252e-07
"Enkur",1302.52882865225,1.61978028168111,0.125198197121925,12.9377284890427,2.75659898987542e-38,1.29456780062024e-36
"Hnmt",31.389019953678,-1.88748003669625,0.582930576861863,-3.2379156483046,0.0012040640392472,0.0037354819120163
"Il36g",131.938091770668,-3.22966371041636,0.307229158716833,-10.5122304272983,7.58774413004318e-26,1.9326884540049e-24
"Ajm1",34.9825290151983,1.95215548361347,0.605032499210869,3.22652995691906,0.00125301114578366,0.00386975986412595
"Ccdc187",3154.63561828139,1.86393298224619,0.0999044804791261,18.6571510437476,1.10465855456405e-77,2.47773265044605e-75
"Abo",34.7145907342769,-2.82056891443247,0.56901318930319,-4.95694821746843,7.16090518764875e-07,3.98128313577452e-06
"Col5a1",24.8348991634814,1.89093872353184,0.59508460130287,3.17759646173309,0.00148501281619595,0.00450388952609338
"Spaca9",745.27341008204,1.71749447015759,0.147897977528703,11.6126974746783,3.55229334013082e-31,1.22721527162037e-29
"Ak8",1304.5009439,2.06600018874597,0.248901067116069,8.30048746951549,1.03685074810635e-16,1.51573862281539e-15
"Cercam",200.32186830151,1.83730003072127,0.22888747883297,8.027088419555,9.981314901698e-16,1.35745882663093e-14
"Gm14488",76.2605823128857,1.7903309420815,0.315620035084068,5.67242488774398,1.4079025704387e-08,9.79535177247817e-08
"1700001O22Rik",363.806852797538,1.85595714382049,0.173509048561438,10.6966014695384,1.05579788039968e-26,2.81321463593021e-25
"Ptges",13749.057300609,1.66748968925923,0.172428542715667,9.67061289852055,4.01963494160626e-22,8.33201019344261e-21
"Hmcn2",128.121128568639,1.85563847924374,0.267409749598355,6.9393074935782,3.94026646123736e-12,3.93450660328738e-11
"Ttc16",1591.1299271317,1.63229628881744,0.264228350218604,6.17759709534193,6.50845495571303e-10,5.19156375129806e-09
"Cfap157",665.570023862437,1.73091272976969,0.152414102207786,11.3566441995633,6.87344914005345e-30,2.18380959147407e-28
"Angptl2",846.168812451093,1.84771643594811,0.123470719257856,14.9648147111651,1.24670651150595e-50,1.05255648623098e-48
"Morn5",507.755894279558,1.62945161711511,0.154522076403958,10.5451056252657,5.35126931278263e-26,1.36766794613091e-24
"Wdr38",365.160028769312,2.33145221120312,0.217097019476719,10.7392179626544,6.66061836301833e-27,1.79705157557342e-25
"Ccdc148",445.501244217287,1.9276506319973,0.185507368947623,10.3912348222757,2.71811009278444e-25,6.75169561559745e-24
"Grb14",1008.33450011043,1.59276128309259,0.113516991206884,14.0310385798527,1.00666456738928e-44,6.43751281647918e-43
"Slc38a11",142.117563229885,2.16559763593257,0.35137067455513,6.163285079708,7.12510631429897e-10,5.65941319721379e-09
"Scn9a",20.8989161072292,2.00838960318564,0.630230452061186,3.18675430014076,0.00143878942797679,0.00438562601503152
"Abcb11",63.4120941292198,1.6705467508943,0.413722302092938,4.03784553659143,5.39443523806963e-05,0.000221254292461
"Gad1os",143.429044623711,1.76811385220026,0.25878631816518,6.8323312636323,8.35456492804683e-12,8.08450751697925e-11
"Erich2",1869.48842150716,1.60889240447911,0.130891815789855,12.291772367664,1.00282913600571e-34,4.14025171865213e-33
"Cybrd1",3042.29747460723,4.70167818522902,0.655261630713421,7.17526857189858,7.2165376125752e-13,7.68604728857406e-12
"Wipf1",147.499179641534,2.69812532469373,0.287798460074139,9.3750512910968,6.91421440774113e-21,1.34246529870199e-19
"Chn1os3",32.832990397561,2.10702638646719,0.549535653566345,3.83419414699143,0.000125976613851849,0.000483323092408879
"Chn1",40.3394285867876,1.92842495192833,0.560334191744908,3.44156216118656,0.00057836556750564,0.00192976859424395
"Zswim2",41.5731078925599,3.79032124396338,0.63224541709677,5.99501576677027,2.03465700745637e-09,1.54897798926314e-08
"Ypel4",204.892732824121,1.62697295604297,0.208248454697729,7.81265320025791,5.59965163564035e-15,7.24195910330491e-14
"Gm19426",40.2522649281196,1.5144127334059,0.460234848140993,3.29052165328854,0.00100001805001876,0.00315985518412152
"Serping1",131.572711956887,2.64236810476371,0.304905462018248,8.66618815967805,4.46828285598825e-18,7.22813291278702e-17
"Agbl2",1007.15090421858,2.21736486250174,0.159145625425515,13.9329300228835,3.99619059686765e-44,2.48160133428624e-42
"F2",311.235626363898,1.63465751161943,0.182574227039406,8.95338590844269,3.44742121596275e-19,5.96177744919312e-18
"4631405J19Rik",273.20282431794,2.55441822682214,0.23122374380101,11.0473871966214,2.25687944146444e-28,6.59851833586139e-27
"Elf5",759.463870290999,1.79056071623713,0.153469379894149,11.6672180305421,1.87453239262364e-31,6.59730042069042e-30
"Cd59b",48.8897116364872,1.92098604952974,0.59340290026287,3.23723737898613,0.00120692970994207,0.00374301698910559
"Dcdc5",241.472249369997,2.74629761765519,0.24214359618344,11.3416074632619,8.16310783485407e-30,2.57720975928964e-28
"Fibin",36.1749404348649,1.77998290025954,0.484023529487097,3.67747184139111,0.000235557069872802,0.000856923661594884
"Muc15",115.88622456447,-1.8070137035121,0.342943983745106,-5.26912204080292,1.37077808634065e-07,8.39790178619128e-07
"Thbs1",16513.2953424615,1.82099183794719,0.188859816250543,9.64202906737688,5.31272837718444e-22,1.09972013846181e-20
"Fsip1",256.9188212154,1.62085853373027,0.177571971952405,9.12789623220894,6.98432790704269e-20,1.25851894229062e-18
"Exd1",59.8668718212929,1.83009540412399,0.37492417902233,4.88124134564017,1.05420128181709e-06,5.75673577875991e-06
"Itpka",220.048576347618,2.86603065048605,0.270335753892622,10.6017447164034,2.92472263114885e-26,7.57805718981119e-25
"Pla2g4e",12.6430997172268,-2.17076689147127,0.800610990934276,-2.71138782261543,0.00670022080844167,0.0171827505647204
"Map1a",1095.36650864306,1.50569078035331,0.115164748561805,13.0742332107403,4.62201112688716e-39,2.26252714054919e-37
"5330413P13Rik",265.960192385888,2.62819222894051,0.24550551243706,10.7052269533634,9.61946592068567e-27,2.57226572697623e-25
"Snap25",13.5731182277188,2.58791353547324,0.81805952907984,3.16347825980848,0.00155895994843525,0.00470065210776182
"Dzank1",1190.30582998462,2.20692715673098,0.116317829621899,18.9732491046711,2.83810444510889e-80,7.10850560018274e-78
"Cfap61",1133.52377887118,1.92900613764882,0.238005586164103,8.10487757341452,5.27986553177966e-16,7.36046560404311e-15
"Thbd",238.50821779975,-2.05539489306637,0.20342850826919,-10.1037701674858,5.31583358961237e-24,1.23663076137298e-22
"Gm14167",29.8105406055742,1.5513974463188,0.600212838216654,2.5847455228187,0.0097450893457103,0.0237626484970525
"6820408C15Rik",1649.2095549987,1.98029070720993,0.229811186526372,8.61703356195273,6.87109990937133e-18,1.09849882380885e-16
"Ttll9",308.267452143558,1.72998917248022,0.197433839142972,8.76237417045541,1.91180462309279e-18,3.16416298192053e-17
"Bpifa1",27463.2519333694,-1.64470556380577,0.26489810552475,-6.20882342872058,5.33827615575313e-10,4.29922904976731e-09
"Necab3",59.6003873770798,1.69989211246562,0.440612251432204,3.85802280109131,0.000114307986468032,0.000442167418440563
"Fer1l4",84.6838028206934,1.7524475311143,0.349317527957664,5.01677525705694,5.25459739487155e-07,2.97760519042721e-06
"Tgm2",1069.86789608214,1.81716590466403,0.262122687788844,6.93250141753419,4.13463404414381e-12,4.11491923280749e-11
"Snhg11",75.2875682152762,2.63459762666592,0.389263106685067,6.76816677825426,1.30424364224338e-11,1.23660400351e-10
"Mafb",340.804579436191,-1.50312189641721,0.20366119738477,-7.38050210702344,1.57693681345313e-13,1.79667979018754e-12
"Gtsf1l",136.799809932019,1.98517422200427,0.365669439559386,5.42887648581274,5.67099120270228e-08,3.67185074511891e-07
"Ada",44.8786521404876,-1.75487430614236,0.511992755542349,-3.42753737654635,0.000609082450656012,0.00202104020058701
"Slpi",484.010957589667,1.55839825231281,0.181707609828354,8.57640609430123,9.78835169988051e-18,1.54841420364005e-16
"Wfdc13",191.681992975171,2.93895877981653,0.284467106765605,10.3314538304007,5.07849570688691e-25,1.24501849075198e-23
"Wfdc3",161.555988385265,2.22445843971282,0.265343400404057,8.38331926222956,5.1455661640101e-17,7.74049732860299e-16
"Slc2a10",79.5607835455575,1.60675655768053,0.351987600768689,4.5648101074345,4.99946671012527e-06,2.43381877938978e-05
"Prex1",24.0960263545486,1.82848317575763,0.670681452675232,2.72630645810188,0.00640475017528388,0.0165112702030273
"B4galt5",215.63754538082,1.8337725163677,0.281077700465915,6.52407684184138,6.84216270001184e-11,6.05559605746631e-10
"Cdh26",1580.75406250996,1.83154426330113,0.369215195520062,4.96064161368357,7.02607169665834e-07,3.9106594613845e-06
"Zbtb46",54.5843991661664,1.50594371316866,0.439215425049998,3.42871317189561,0.000606450071894617,0.00201319453952558
"Hnf4g",34.9783722767902,2.42557117064946,0.524764938831577,4.62220508872059,3.79682363036988e-06,1.89186556754637e-05
"Car2",119.643083666795,1.60744441771814,0.3015164631044,5.33119950124104,9.75661619748115e-08,6.09656666177741e-07
"Cyp7b1",77.9428875474628,-2.68242512384879,0.43816703390077,-6.12192364169568,9.24523298149069e-10,7.24386659258822e-09
"Tmem212",1812.0029857187,1.90673721004999,0.213429851011471,8.9337887882774,4.11662881593217e-19,7.0783407146257e-18
"Tnik",32.2702402151284,1.55884159611398,0.597290166229692,2.60985645545438,0.00905802222914377,0.022377767229915
"Lrrc34",836.56759387619,1.94483970797427,0.157026734167835,12.385405060361,3.13498025843555e-35,1.32338436302723e-33
"Cldn11",21.7916667581167,-1.6115979791475,0.648488893024636,-2.48515895411994,0.0129493599335451,0.0303403462864539
"Ccdc39",1921.0613866353,1.81343916720966,0.0993222097996366,18.2581435800505,1.78249352129841e-74,3.66949488192773e-72
"Gm43203",18.0918480396936,-1.78583182302111,0.669052241640512,-2.66919638239647,0.00760329802473097,0.019145838256645
"Cetn4",1350.61217498048,1.78737944847072,0.236837334286137,7.54686525187486,4.45859461531904e-14,5.35173800950596e-13
"Slc7a11",947.085930095247,-2.26910144736152,0.147917153091517,-15.3403537043308,4.10949703388963e-53,3.85984508908084e-51
"Ccna1",658.142441357704,2.30964606252001,0.164220589216549,14.0642904372631,6.29510874693719e-45,4.09536338740139e-43
"Dclk1",2798.11103348199,2.24320160972431,0.105076019276983,21.3483687825209,4.03788324487655e-101,2.63831780017412e-98
"Tm4sf1",5370.38999252186,1.66191708478235,0.176498889805648,9.41602004756159,4.6851086356383e-21,9.20363563089836e-20
"Gm42513",79.9852667085618,2.15446905919136,0.373970072980149,5.76107345174039,8.35806549146371e-09,5.95002407416943e-08
"Aadacl2",28.5218519005227,-1.55106757133821,0.501625512124307,-3.09208270681784,0.00198757463478478,0.00582020101549993
"Mlf1",1735.24094923213,1.64760567160785,0.119508253561662,13.7865429583719,3.07128955151151e-43,1.81001330902412e-41
"Gm37464",109.591812104014,1.86368306522879,0.360811654442022,5.16525184894842,2.40115394763554e-07,1.42739483880802e-06
"Zbbx",370.967608665565,2.34461610480674,0.187221110775393,12.5232464175451,5.57090360412742e-36,2.41266684042729e-34
"Lrrc71",2137.66148935713,2.04544466964779,0.193115165889799,10.5918386068913,3.25141893351552e-26,8.39558827025279e-25
"Muc1",2039.60044001502,2.45733222286829,0.119244773005405,20.6074627921587,2.35243664888691e-94,1.17841393198241e-91
"Cfap141",823.248331417871,2.16107115349194,0.150261148353474,14.3821019416692,6.70275018943259e-47,4.79661570699014e-45
"Lor",618.246031302751,-1.66247546183845,0.385025678457072,-4.31783009512651,1.5757064873687e-05,7.06014224572954e-05
"Gm35439",208.608080420717,1.69999511183791,0.31664252190026,5.36881497038288,7.92556793168316e-08,5.03830096773835e-07
"Sprr2a2",170.34527096276,1.95307104405415,0.275497529524851,7.08925066378128,1.34840101449883e-12,1.40818418664964e-11
"Kprp",163.425626338998,-2.90979981895793,0.339924420341862,-8.56013762127341,1.12732870316823e-17,1.77397861269238e-16
"Lce3a",96.5053328518711,-4.4023198856988,0.466098915159058,-9.4450335379916,3.55290522414556e-21,7.00696321633327e-20
"Hrnr",97.1208343249004,-2.08009864415758,0.781364427286776,-2.66213634959113,0.00776464186115276,0.0195030984271108
"Rptn",1168.99960699143,-2.06004533675644,0.386079883254983,-5.33580076586352,9.51238069125888e-08,5.95881855057268e-07
"Them5",1157.83543743157,-2.08471417009097,0.109888783019466,-18.9711280151468,2.95497230339767e-80,7.27988914351807e-78
"Celf3",37.29340080803,2.24281954811809,0.484006506904659,4.63386238846555,3.58905621784887e-06,1.79369261196651e-05
"Selenbp2",169.489961814469,1.54398854947444,0.259498913038081,5.94988445769661,2.68331843120235e-09,2.01927438077661e-08
"Spag17",623.889597276752,2.0170876240065,0.338111334205777,5.96574979878931,2.43513187734613e-09,1.84080291009847e-08
"Gm16160",89.3172020031146,2.64517423096944,0.44512950635295,5.94248234102019,2.80737906228023e-09,2.10525411915905e-08
"Ptpn22",235.731549198153,-1.95073155261709,0.228971328918922,-8.51954505320549,1.60181289575928e-17,2.49451235206947e-16
"Pifo",1401.66369043018,1.61510295494795,0.130497368342357,12.3765174383498,3.50212158567769e-35,1.47422641987575e-33
"Chia1",281.432041965739,2.0530272419208,0.24943084946729,8.23084733225843,1.85893765059749e-16,2.67587308555356e-15
"Cfap276",464.082133505577,1.89462677883167,0.176102358841048,10.7586678071802,5.39443377828148e-27,1.45804947518011e-25
"Fndc7",1826.23606781764,2.42895154180885,0.296931511967355,8.18017436315716,2.83433440570361e-16,4.02213195929309e-15
"Vav3",1380.36962358717,-1.73775103483062,0.114126302949314,-15.2265603101363,2.35668302462396e-52,2.13350798156921e-50
"A730020M07Rik",19.5799752739946,1.94282116018776,0.803874392061503,2.41682180620964,0.0156566797235932,0.0357418476205618
"F3",54390.0138333945,1.55401940438987,0.085085306966422,18.2642510181358,1.59384866316807e-74,3.32671634862357e-72
"4930447N08Rik",17.8043574810839,-1.90264855605276,0.727637773251361,-2.6148292818156,0.00892720637264417,0.0220978385416327
"Ugt8a",16.7527287124011,1.94950658800474,0.825626480116651,2.36124523008188,0.0182136819296846,0.0407435564214499
"Col25a1",55.7590129439001,2.05552773655253,0.384963684662624,5.33953673670275,9.31843867200588e-08,5.85441038306456e-07
"Adh7",17543.8236198369,-1.66484689275708,0.0863198583410092,-19.2869511692205,6.91317813019968e-83,1.8226533498358e-80
"Adh1",429.554265090654,-2.75079799140422,0.156317177185072,-17.5975413639117,2.57252085383682e-69,4.65781245680238e-67
"Ddah1",328.579228269033,1.6968401319355,0.204974198132667,8.27831086738656,1.24934730477141e-16,1.81227715213367e-15
"Dnai3",1226.53702004002,2.03532723377904,0.133834087858484,15.2078387976253,3.13730454822568e-52,2.82319836830752e-50
"Uox",455.770408790708,1.71813246290036,0.184596431878816,9.30750635542226,1.30868681539628e-20,2.48006878458705e-19
"Erich3",1663.43681411033,2.49296576332803,0.119709546347208,20.8251207977798,2.56279072258787e-96,1.42643033255742e-93
"Sdr16c6",64.3269460444928,-3.06846279554346,0.468402421678984,-6.55091146741853,5.71869562346593e-11,5.10639083953928e-10
"4930412C18Rik",320.134766406081,1.83477803032741,0.232235255897611,7.9005146020393,2.77754297763098e-15,3.65187365422908e-14
"Gem",399.590681211916,3.96025548605734,0.202050303002334,19.6003442074106,1.53581569054749e-85,4.61604763950953e-83
"Cdh17",317.085872756515,2.8211978535188,0.226065608833196,12.4795534715784,9.65264477795619e-36,4.14456987780359e-34
"Ttpa",247.722495931278,3.10109016394483,0.569352460564563,5.44669669271268,5.1313853794334e-08,3.33973406159052e-07
"Cfap206",3030.71096119265,2.11462824636949,0.114824723634452,18.4161405265078,9.75134476220343e-76,2.06398886037173e-73
"1110017D15Rik",1155.15459447857,1.79825627519715,0.243063900115407,7.39828610642445,1.37953375211519e-13,1.57895150242095e-12
"Dnai1",983.724686745741,1.98742124080134,0.1455195653063,13.6574160087551,1.82339961263987e-42,1.04587974728061e-40
"Atp8b5",302.931010324187,2.20670960493164,0.264221060912617,8.35175514514131,6.72559748969164e-17,9.97752014561559e-16
"Fam166b",527.510836292809,3.06404720541304,0.460629907555665,6.65186336178738,2.89405323117241e-11,2.65355899683093e-10
"Car9",1355.96392239527,5.8880515105147,0.193096892037606,30.4927306099157,3.25338718107955e-204,1.62973008524211e-200
"Spag8",855.933082143213,1.78099251473783,0.1147070546297,15.5264427326399,2.29777473599845e-54,2.28681845911157e-52
"Ccdc180",1943.90995122613,2.5243472799886,0.206556579517901,12.2210935419263,2.3983662533822e-34,9.56038409968904e-33
"Col15a1",392.738880923142,2.35132785292484,0.187736560398665,12.5246134686377,5.47574648092613e-36,2.37830977212017e-34
"Tal2",51.2451278814209,2.06834487052963,0.455328770026673,4.54253059917226,5.55829253851653e-06,2.67982099033771e-05
"Gm12530",40.3170999302657,1.61103042793573,0.520424381617616,3.09560905453397,0.0019640913262186,0.00576041460780897
"Slc46a2",34.8187515031756,-1.83325455761623,0.551269118914998,-3.3255165121972,0.000882548724928551,0.00282190260387793
"Col27a1",166.312682839288,1.63485933966577,0.286023006128564,5.71583161017095,1.09168803066309e-08,7.68425654557605e-08
"Orm1",314.537741601194,-1.54546083635733,0.202606153438515,-7.62790670534265,2.38596122508555e-14,2.93903485988407e-13
"C630043F03Rik",121.719753104831,-1.6677125198378,0.375146454738149,-4.44549721521919,8.76888168743683e-06,4.10525713391902e-05
"Cntln",1199.17981933181,1.55597058113099,0.109117312349677,14.2596124082009,3.90617942744101e-46,2.70516425970431e-44
"Adamtsl1",994.001575974447,1.88288903825931,0.11870601486577,15.8617829129251,1.1653794690354e-56,1.34717866620493e-54
"Hacd4",110.641075108801,1.52588540982422,0.331195848167998,4.60719969246178,4.08128015056167e-06,2.0208724251282e-05
"Wincr1",46.7060065872373,2.48044149643974,0.512065353070455,4.84399399718507,1.27254778396449e-06,6.8642670845005e-06
"Gm12695",600.898485491648,1.84836410121826,0.160062204443059,11.547786110092,7.57465214887028e-31,2.56956822783798e-29
"Ube2u",29.9364117664967,2.69873005907545,0.725751431458449,3.71853218897847,0.000200383761030143,0.000740621534864976
"Ak4",1722.52167218163,2.84231586388227,0.308494709114741,9.2134995508954,3.15662028136365e-20,5.84928354973279e-19
"Dnai4",2680.40860614195,1.7997455376181,0.120458255892943,14.9408234767869,1.78752555536675e-50,1.48414000254428e-48
"Pcsk9",360.977463519287,-1.64707449577231,0.16323340365754,-10.0903029580136,6.09810187268814e-24,1.4120535430317e-22
"Ldlrad1",1591.03980751497,2.05561089938604,0.130787222690209,15.7172150084958,1.15280768953401e-55,1.2645543035268e-53
"Shisal2a",58.0048362890176,2.35800492512271,0.457699633418719,5.15186107428129,2.57914072527486e-07,1.52355844416001e-06
"Agbl4",90.3196686183834,2.1999840916308,0.421274276432329,5.22221321050488,1.76797238358786e-07,1.07176639695677e-06
"Ccdc17",4546.23919037003,1.64358719644489,0.209223604693556,7.85564897828911,3.97707453426232e-15,5.18016917592028e-14
"Hpdl",12.2872400048534,-1.87020584631173,0.799613708368799,-2.33888667332495,0.0193412993870926,0.0429273441425531
"Dynlt4",2023.89506308549,1.65888688370779,0.209408884527984,7.92175980234549,2.34172352459031e-15,3.08967700856394e-14
"Armh1",636.977616832438,1.79395247750572,0.188940605443526,9.49479585552578,2.2064328002825e-21,4.39764882263202e-20
